external/libese,aosp,platform/external/libese,6fe42ca21f3dee3acd60a9ab62c06a107038e8dc
external/libevent,aosp,platform/external/libevent,76d9046797051952625fe4ce9d4669220682c820
external/libexif,aosp,platform/external/libexif,de97ddab5189d4963022523adc900dc5a1af9f76
external/libffi,aosp,platform/external/libffi,a8011b453bea48ac68b8c37545b4f04aaf6a9ffc
external/libfuse,aosp,platform/external/libfuse,63199a4c44c372d70a78c3a24badecde54344b4c
external/libgav1,aosp,platform/external/libgav1,a9d9cdc6db5e02f60d4676b391b4599204d38278
external/libgsm,aosp,platform/external/libgsm,7e5d7980fd625fdfd29c0323368a9b80384c1038
external/libhevc,aosp,platform/external/libhevc,5c3d7c9e9cd51f8fd2611d6d72ab214d91b06e6d
external/libiio,aosp,platform/external/libiio,b4ae7915da396638867f8fa2dfbd0afa7c9ae8a1
external/libjpeg-turbo,crdroid,crdroidandroid/android_external_libjpeg-turbo,fae89d99ca26c7c841b6ae2f195c5d21aace0519
external/libkmsxx,aosp,platform/external/libkmsxx,f0687c8a10b3e371dbe09214db6664e37c283cca
external/libldac,aosp,platform/external/libldac,da7d02f1674eb79d96cf5dd7d771aa0a4762b697
external/libmpeg2,aosp,platform/external/libmpeg2,d7d3dddb6b786b9d31fabe41c02f1af4fd02f142
external/libncurses,github,LineageOS/android_external_libncurses,2d87040ef56d93aa0ac4331fc3dfafdfdc5e9f8a
external/libnetfilter_conntrack,aosp,platform/external/libnetfilter_conntrack,a78ed47afc31121f8fed0c6bca38e823d855d06f
external/libnfnetlink,aosp,platform/external/libnfnetlink,a376eb3279f225b393114c4820c780cbda860a6c
external/libnl,aosp,platform/external/libnl,083e67d2c8d40f21df5c05c31eaa350a02822691
external/libogg,aosp,platform/external/libogg,6261a754e02c0b2ac8dec586c399435b25c92ba3
external/libopus,aosp,platform/external/libopus,3c94f3a55d27b70b3438ceb60cd2b119ba0c895e
external/libpalmrejection,aosp,platform/external/libpalmrejection,cfd9638be5de9f781452d6c9608f62d471123d9f
external/libpcap,aosp,platform/external/libpcap,27ba7a74f72b429a677c4e712e358b0286d32984
external/libphonenumber,aosp,platform/external/libphonenumber,4b5bed05dff120e8e98f56ade79b475272c07bd3
external/libpng,aosp,platform/external/libpng,52e43a0ca859853dd91dcf2118927655228ddd4a
external/libprotobuf-mutator,aosp,platform/external/libprotobuf-mutator,7be9f8e9343bd9c817171bb6f4da5816041d0bbf
external/libsrtp2,aosp,platform/external/libsrtp2,d9445df4699b59fb6b9107dbf52f5a20d8126c49
external/libtextclassifier,aosp,platform/external/libtextclassifier,89cd337352774209a5fe712ce52a537fb4422f0a
external/libtraceevent,aosp,platform/external/libtraceevent,fd0f027bad29fedc511182d54cf8dcf15bc13490
external/libtracefs,aosp,platform/external/libtracefs,88c6000bd334a5c18705d96c129d9b4750c23872
external/liburing,aosp,platform/external/liburing,d53db6851ea17b2d219d084e1afc683b8b62b105
external/libusb,aosp,platform/external/libusb,5304cf842bc939bf265e66def73bb62e7f93526e
external/libutf,aosp,platform/external/libutf,b471f6968503ec10542d0f82a1ff67f6d6658782
external/libvpx,aosp,platform/external/libvpx,724a46603b82f0f68e2af8fd4cf34d2326f3749d
external/libwebm,aosp,platform/external/libwebm,c8d3e0ea6aa71e28b37c3e93d4fec30b59fb2e3e
external/libwebsockets,aosp,platform/external/libwebsockets,27c44ea2cec85c5e867ba08a81e56260917c13a4
external/libxaac,aosp,platform/external/libxaac,9fcd70ea8901cef7e847e34f53638001820745d1
external/libxkbcommon,aosp,platform/external/libxkbcommon,1edee3451aba6b841f02b8074a10c4c98121a02a
external/libxml2,aosp,platform/external/libxml2,310d97f43298f9c09e918c5d545e7ce45da1837b
external/libyuv,aosp,platform/external/libyuv,6d2ffb9ab7f8de0fc513aebaeff15cbec1354240
external/linux-kselftest,aosp,platform/external/linux-kselftest,e9ebf262fc0229aefd9f2366fba8870c2b17fdf5
external/llvm,aosp,platform/external/llvm,505fc6000e199644bf7d3f2df4887b1b8272134f
external/lmfit,aosp,platform/external/lmfit,5ddc57e5d924f146ab5fd87df586563e2270da38
external/lottie,aosp,platform/external/lottie,60786c221e28a444c688f70cc1c6baad6445f60a
external/ltp,aosp,platform/external/ltp,f198a1561a7229576ec3c89d74a19704f23acfbf
external/lua,aosp,platform/external/lua,cb7d7c08115a6039c0f641c676cdb7afffe66ddb
external/lz4,aosp,platform/external/lz4,3256145e44f4e921ed22027233acb31f7d5d304d
external/lzma,aosp,platform/external/lzma,acfb0b80b751899760deb8c14730652a0a6f0fb1
external/marisa-trie,aosp,platform/external/marisa-trie,c90fe3d1e4f69b3aebd24764868797e76f12dba4
external/markdown,aosp,platform/external/markdown,18ab6aa9826549f74d23d2806375cd973c128507
external/mdnsresponder,aosp,platform/external/mdnsresponder,7b6aea7183be81925628215ae55c34e70d45e354
external/mesa3d,aosp,platform/external/mesa3d,b873e6ad330dda3f1fd0aa17f4f2b618942030ae
external/mime-support,aosp,platform/external/mime-support,2959cec403098292e35b4b7acb86b61d1af50620
external/minigbm,aosp,platform/external/minigbm,b6f4d90c557e4c3e9e235ae19afdfef8698b1ee9
external/minijail,aosp,platform/external/minijail,e92509cceadc87dee6725b363eb72bf7431ed5da
external/mksh,github,LineageOS/android_external_mksh,6a241e5bd9c6bea1d50cdd759beaf1938f9b04cb
external/mobly-bundled-snippets,aosp,platform/external/mobly-bundled-snippets,e5cb1d2b109a688a0af058ea5f441cae8b9a2b2c
external/mobly-snippet-lib,aosp,platform/external/mobly-snippet-lib,119b666eae32a820b476d05bbf7ff440ae6ed5dc
external/mockftpserver,aosp,platform/external/mockftpserver,6e7ce0eabb800c6f934aa93172e3263f890dbcd5
external/mockito,aosp,platform/external/mockito,c978470e72bceeb947b9ab201554f48b31200675
external/mockwebserver,aosp,platform/external/mockwebserver,220ed5091dee73846e0ac19971cbf7f70bbf464e
external/modp_b64,aosp,platform/external/modp_b64,74543e10b51ab2fc8ab0f161340615f404484956
external/mp4parser,aosp,platform/external/mp4parser,5b0abc969fc81e1abd999f245e565147ba8541ae
external/ms-tpm-20-ref,aosp,platform/external/ms-tpm-20-ref,fe01fcf04bf0cbc93e87bd559a065755b0811708
external/mtools,aosp,platform/external/mtools,9b632a08d9b1d4aebda90a9a3a397ed1e7ab68af
external/mtpd,aosp,platform/external/mtpd,f085d7ba0c992847aeec84a7449cf1518f78f820
external/musl,aosp,platform/external/musl,cca86f9d95b8200fc78b02af6ccd9660f2f3e50b
external/nano,github,LineageOS/android_external_nano,0ec7ba4a70fcbc4937f0a0058f38543a69566c0e
external/nanohttpd,aosp,platform/external/nanohttpd,bc0f4f987a28b7161e46baf6cfd6d246f5cb5472
external/nanopb-c,aosp,platform/external/nanopb-c,89af1fe4638933a27acf9ad2f67f53bea672875e
external/naver-fonts,aosp,platform/external/naver-fonts,33a64a1294a3f06b425eaa30acdbcd6c2805e197
external/neon_2_sse,aosp,platform/external/neon_2_sse,80a68eefdccd99baeea4880baa1b4c25f2618725
external/neven,aosp,platform/external/neven,ddb62ffa3eff2e04ee74f1147e4c6b542a18800f
external/newfs_msdos,aosp,platform/external/newfs_msdos,3b9ae9a9990a08aad84b3bfd951d4cc328b4ba75
external/nist-pkits,aosp,platform/external/nist-pkits,856e017fa2b3fd53a1fa1cddeb703d134dba3907
external/nist-sip,aosp,platform/external/nist-sip,35b0f117730bf963b9371b421bb844d99ed6b481
external/nos/host/generic,aosp,platform/external/nos/host/generic,a4a5ba82c1f7f63e5590caf340309c592c37f890
external/noto-fonts,aosp,platform/external/noto-fonts,426e8198a6110dc9cb5ca8c8217f41b081ef8ebb
external/ntfs-3g,github,LineageOS/android_external_ntfs-3g,7471d6403640f1cd0878cc2c87279571a497bcb7
external/nullaway,aosp,platform/external/nullaway,e92b27609e4335dcb84f1d3dd12b1bc6c65efc18
external/oauth,aosp,platform/external/oauth,bb1a7bd835d7a38ea2516d2d4e5ea8b558356be7
external/obex,aosp,platform/external/obex,68f1a30c39e3f8b0c43a5ba24d8995fefd5241a1
external/objenesis,aosp,platform/external/objenesis,a74115c9c721c7060a36ce03cf8ae91d4b6fda15
external/oboe,aosp,platform/external/oboe,8ed6f27b8b536ec805a72d8ed5c5604024780170
external/obstack,aosp,platform/external/obstack,6140fdc649c236722cfa1cb6e2d3bd40013bf0cf
external/oj-libjdwp,aosp,platform/external/oj-libjdwp,a5d8524764012eec093f12f53f4e36886dd5b1c5
external/okhttp,aosp,platform/external/okhttp,0e3d24a979e3efb17aa6ad7237bf5d847dafcd65
external/okhttp4,aosp,platform/external/okhttp4,73ae9756098533a6fe58aa1149c88f5304f4124f
external/okio,aosp,platform/external/okio,7514d8d728884850a4aa3eaa09d0d914bff4b5a1
external/one-true-awk,aosp,platform/external/one-true-awk,900b24f7a45b3996b5a154a77fa6dfc680e3aa8c
external/open-dice,aosp,platform/external/open-dice,1c6209fe3207ef12be0d6f1843e9ec43b0c279a8
external/opencensus-java,aosp,platform/external/opencensus-java,d1b7045c937ee5c0301f779f9190093e86879d44
external/openscreen,aosp,platform/external/openscreen,a1f37d7e15e391e1973053f8d58f07e4d240f1b4
external/openssh,github,LineageOS/android_external_openssh,13145b5721951c1c4eac3c32eca77ca30591ea1f
external/openwrt-prebuilts,aosp,platform/external/openwrt-prebuilts,4bbf215f1e66a8696e2bc55e664819069ae7f230
external/oss-fuzz,aosp,platform/external/oss-fuzz,7f2b0ceb8143eb164a74992d02be18c1506d1815
external/owasp/sanitizer,aosp,platform/external/owasp/sanitizer,ba1a14b8067745e3860384f827f58b7a20cbcc47
external/pandora/avatar,aosp,platform/external/pandora/avatar,980a0d1e66710abbec7f95711fe466a6ce0cb5a8
external/pandora/bt-test-interfaces,aosp,platform/external/pandora/bt-test-interfaces,dc44a6a2ad5d4c7353b2aa932a571ad87fd43c0c
external/pandora/mmi2grpc,aosp,platform/external/pandora/mmi2grpc,0fc3c9c39fba60b9b3a7b7aba1d575cc75c8cde6
external/parameter-framework,aosp,platform/external/parameter-framework,bc20ee95d0f64896edd6c948e5add8aaed625697
external/pcre,aosp,platform/external/pcre,318caa03bee294a9a692caca1003a0f6f5da304b
external/pdfium,aosp,platform/external/pdfium,5321450fd8e48a21c1149cd60f9fde62b9bf76c9
external/perfetto,aosp,platform/external/perfetto,936b5cedbc900e2064af6e18a3379c0a8eb21bb4
external/pffft,aosp,platform/external/pffft,54dae4d914cad798fb8814f0b11a1245a0c3fcca
external/piex,aosp,platform/external/piex,795c25ac5099987647cd8587ba7bdb7d2bb21d59
external/pigweed,aosp,platform/external/pigweed,190c0c2451a4265b996fa9e40a6b258affa6aaa9
external/ply,aosp,platform/external/ply,f6de6fe0221620002f5b7feb93cc178a04613bcd
external/ppp,aosp,platform/external/ppp,c88566d7be6abc37ede127d66264d7d2b8865c45
external/proguard,aosp,platform/external/proguard,71596053e24b7f32b61360bc0f08a158a95cc485
external/protobuf,aosp,platform/external/protobuf,042fb41a27a8ca4571ce5f6f74159670193e7855
external/psimd,aosp,platform/external/psimd,4bb4b9ab797cc549142f493c822c46aed8166657
external/pthreadpool,aosp,platform/external/pthreadpool,509db250d8e31c6b9c6319cc4682643a53795ff7
external/puffin,aosp,platform/external/puffin,aba7b5df5864e0f9f56acc9cc1f62f6d15dbffce
external/python/apitools,aosp,platform/external/python/apitools,a21682c7d8eeee825b06d452962eb2290605d8fe
external/python/asn1crypto,aosp,platform/external/python/asn1crypto,72cf97e893e5d11a4864b6a66d9959dd1ab4ff76
external/python/bumble,aosp,platform/external/python/bumble,25c6a3d55e8cbfb8229f4321cb64bc9ee015ba8e
external/python/cachetools,aosp,platform/external/python/cachetools,06021315db2045a82e02480af1a85b55fb56c5fe
external/python/cffi,aosp,platform/external/python/cffi,046d35db06dec26c759b92b7d8de38a979d84c0b
external/python/cpython2,aosp,platform/external/python/cpython2,4d5a7eb9b40e0d8c540d05bab0e7f66fddbd0b7e
external/python/cpython3,aosp,platform/external/python/cpython3,64e00f31038f45e57568250dfae32f2234af3241
external/python/cryptography,aosp,platform/external/python/cryptography,53de212301f5608092d47f07e3c93269da853a33
external/python/dateutil,aosp,platform/external/python/dateutil,a06f3e32ddac3d4ed41805756b225eb040844c19
external/python/enum34,aosp,platform/external/python/enum34,44df165bb7c0920046744f1b45d684fb84b62130
external/python/funcsigs,aosp,platform/external/python/funcsigs,24207ff09a121905c03454cb7fa42bf5aca3e890
external/python/futures,aosp,platform/external/python/futures,3ccf4a764ea48a952dfd3dfa6b91dd79b5bc995f
external/python/google-api-python-client,aosp,platform/external/python/google-api-python-client,31070a7edf60c5bc1ff1e597e7d3de384a51e08e
external/python/google-auth-library-python,aosp,platform/external/python/google-auth-library-python,ecc2f36be88d2ab1b9b18a451621555653cbb9e4
external/python/httplib2,aosp,platform/external/python/httplib2,5706956a0d60856f44dc6b5ec2ce2d2a71f10592
external/python/ipaddress,aosp,platform/external/python/ipaddress,8640dcfecb8596d172114e2ecba01f4887346c13
external/python/jinja,aosp,platform/external/python/jinja,ac0a22bba99f30f293e664c55387cb05772786d1
external/python/markupsafe,aosp,platform/external/python/markupsafe,9e395f7cb998168aa96de5bff5f7d439ff7f683e
external/python/mobly,aosp,platform/external/python/mobly,e09e645fdba0b681adc106583d99f6e62d00e4a3
external/python/oauth2client,aosp,platform/external/python/oauth2client,d6f7bd48feb4fc297024256e89040259393f6750
external/python/parse_type,aosp,platform/external/python/parse_type,99abba6c3ee3b725389967b899bac2068fb053bc
external/python/portpicker,aosp,platform/external/python/portpicker,c5e9dc20126dbd2933ef8d9ba3707d526e60371b
external/python/pyasn1,aosp,platform/external/python/pyasn1,e2743c85e55031f7ba591d0518eb4da012a4e8a4
external/python/pyasn1-modules,aosp,platform/external/python/pyasn1-modules,92a8fe555ab725e84bac4db388fb10c915caad2e
external/python/pybind11,aosp,platform/external/python/pybind11,dda81b92d765ef99aceae3cad52118eadc44321a
external/python/pycparser,aosp,platform/external/python/pycparser,2068f5ffcc41375a4d9d7e5f48698f1a52930e19
external/python/pyee,aosp,platform/external/python/pyee,120ae2408ae9a5f52fddc456e82325f45cb0753a
external/python/pyfakefs,aosp,platform/external/python/pyfakefs,51da2dffc8843695b24cbea669a3cc68695efd98
external/python/pyopenssl,aosp,platform/external/python/pyopenssl,b6c4ab13d63f799b51fcc22cc9423e8440d99eea
external/python/pyserial,aosp,platform/external/python/pyserial,78c857e2be2a39f701f55f77e3f8c21d468132bd
external/python/python-api-core,aosp,platform/external/python/python-api-core,c7415632ee6b39a58eb22933f04925bb0c4f9e48
external/python/pyyaml,aosp,platform/external/python/pyyaml,56c7df1a922cffc9b78231f7112bf0027d0a5290
external/python/rsa,aosp,platform/external/python/rsa,c6e8e4a79c1b656f25ddc978e28c4a58ad6ed70b
external/python/setuptools,aosp,platform/external/python/setuptools,4e1790e8e6611a7bb3b633ee5045351bb6de60b5
external/python/six,aosp,platform/external/python/six,254b02717fb36d02119c99524cc602276dc310f6
external/python/timeout-decorator,aosp,platform/external/python/timeout-decorator,bc2d4c9d3c538078284f2159efe652d7f8e4fc13
external/python/typing,aosp,platform/external/python/typing,f166e2afa01a43093d5858ecab8199f029c77b4c
external/python/uritemplates,aosp,platform/external/python/uritemplates,c1cd0fa18d172fcc26e8cd36026a0586ff14832e
external/rappor,aosp,platform/external/rappor,912f8cc3fe4b53ebe8931f8f593e18a4f07c96b6
external/renderscript-intrinsics-replacement-toolkit,aosp,platform/external/renderscript-intrinsics-replacement-toolkit,241f555fe954b1e0a0bd49fdd28ff512cc160524
external/replicaisland,aosp,platform/external/replicaisland,ff7c83db1df133ed4420abecbd46b6d0da5fb4b7
external/rmi4utils,aosp,platform/external/rmi4utils,300225f3e9561e02d6abe8050fb341ee8b4891a3
external/rnnoise,aosp,platform/external/rnnoise,1295d6828459cc82c3c29cc5d7d297215250a74b
external/robolectric,aosp,platform/external/robolectric,8214bef1c33bf4747ada818a2f85cc88541b1124
external/robolectric-shadows,aosp,platform/external/robolectric-shadows,714748f4da5663434b97b907859af6e56d4271c5
external/roboto-fonts,aosp,platform/external/roboto-fonts,39107e5095a7d040cb62070b8f9b09138afdb390
external/rootdev,aosp,platform/external/rootdev,9bcc1fc0ac6cc0ff33916f8e6ce540d24c01bac6
external/rsync,github,LineageOS/android_external_rsync,75f3eed8c7767eda9a868110cdd46b300f2e04c4
external/rust/crates/ahash,aosp,platform/external/rust/crates/ahash,1319627187e18db41095e680e6d8eaba75753fdd
external/rust/crates/aho-corasick,aosp,platform/external/rust/crates/aho-corasick,e3f5996b4b1e96b087b72a28a0ed5d23ed8795e7
external/rust/crates/android_log-sys,aosp,platform/external/rust/crates/android_log-sys,39473c798562a4023ade83f28b27cc2b5de020a4
external/rust/crates/android_logger,aosp,platform/external/rust/crates/android_logger,8abb512d6f39476ac833e444c37af80e2e1ca673
external/rust/crates/anyhow,aosp,platform/external/rust/crates/anyhow,8151ae7a06657742ea74a8beb8c48b2ecac6b9a7
external/rust/crates/arbitrary,aosp,platform/external/rust/crates/arbitrary,94460f8b2b90049065529b3e4e3cf53f5b0981f0
external/rust/crates/argh,aosp,platform/external/rust/crates/argh,53171853f82c6f2c7c9de7bd2719fc9c0014d310
external/rust/crates/argh_derive,aosp,platform/external/rust/crates/argh_derive,91e6fb92bb3c0c1db0dcc5360fe062fdc9d3f63c
external/rust/crates/argh_shared,aosp,platform/external/rust/crates/argh_shared,f2befb4bd7ac39cc96bc8afaff3818871ff4a49f
external/rust/crates/ash,aosp,platform/external/rust/crates/ash,f9d3bb30d05b46808f1e179b025e1b881a5ae06a
external/rust/crates/async-stream,aosp,platform/external/rust/crates/async-stream,5f9a90afd9c88cbfd7a1b44669aca3aedf72a24d
external/rust/crates/async-stream-impl,aosp,platform/external/rust/crates/async-stream-impl,d4bfaa8ce0356656942203fbdc58919a92882127
external/rust/crates/async-task,aosp,platform/external/rust/crates/async-task,e12d2cfcff2456cbe3c7ff1974ff288b7c1c381e
external/rust/crates/async-trait,aosp,platform/external/rust/crates/async-trait,84c6c99041d032e52c254fa89d83cf016988be7d
external/rust/crates/atty,aosp,platform/external/rust/crates/atty,b2486ad9e829b8b175ed96970ccc41d7167b748f
external/rust/crates/base64,aosp,platform/external/rust/crates/base64,5c282b36b2b28e1ab58755b8e4c1b8dfc49e579a
external/rust/crates/bencher,aosp,platform/external/rust/crates/bencher,b345902525130ad6ebbe052cae74cc673a5df93c
external/rust/crates/bindgen,aosp,platform/external/rust/crates/bindgen,9462220143e9a759de1a3e30f6c2f92e5d42d4bf
external/rust/crates/bitflags,aosp,platform/external/rust/crates/bitflags,773349be77f428f726e76944827ec9a3209b62f9
external/rust/crates/bstr,aosp,platform/external/rust/crates/bstr,1faff9be927c85d1dfb151bc7975d02f697854df
external/rust/crates/byteorder,aosp,platform/external/rust/crates/byteorder,be59e71aea50702c7f0fbdb5d015eb14129c53fc
external/rust/crates/bytes,aosp,platform/external/rust/crates/bytes,db10ab82f3a0539c8bb44ed6196a97b6d8285a30
external/rust/crates/cast,aosp,platform/external/rust/crates/cast,d5fcc9aabd36be3a474596b2f7f51f6a080f5480
external/rust/crates/cesu8,aosp,platform/external/rust/crates/cesu8,9e01c27a0959bb188c699f3e0303c2fe944ee7a9
external/rust/crates/cexpr,aosp,platform/external/rust/crates/cexpr,61fbdb4506a7772a21c6f29568fae33fbc63b24b
external/rust/crates/cfg-if,aosp,platform/external/rust/crates/cfg-if,a003185aa2b00004df5b9136ecb091544eeee7b7
external/rust/crates/chrono,aosp,platform/external/rust/crates/chrono,2dae00f22e907d0f3249462dc151d8c9d55c2e3c
external/rust/crates/ciborium,aosp,platform/external/rust/crates/ciborium,6f79db84a43489bb3bb7d7ea68a8d683b8c4c1de
external/rust/crates/ciborium-io,aosp,platform/external/rust/crates/ciborium-io,525a0dd9ae3269ccd7bd5db2a402195f67c5dd7a
external/rust/crates/ciborium-ll,aosp,platform/external/rust/crates/ciborium-ll,39e6bd9c81917079846b648f3b543d269828e2b6
external/rust/crates/clang-sys,aosp,platform/external/rust/crates/clang-sys,ab7b7e07212fe5caa833a44a1c7d2b8bc876a7d4
external/rust/crates/clap,aosp,platform/external/rust/crates/clap,81a30742a6209d199e3dec880f5d956007b0c806
external/rust/crates/codespan-reporting,aosp,platform/external/rust/crates/codespan-reporting,8bba0a0cdf7f634b096f966efcc2dae004804755
external/rust/crates/combine,aosp,platform/external/rust/crates/combine,08c5e3ece31ec4cc986fdcc3a928657ef1e90ce1
external/rust/crates/command-fds,aosp,platform/external/rust/crates/command-fds,25cb0b2625113cac34c515c81984bc530cc7a339
external/rust/crates/coset,aosp,platform/external/rust/crates/coset,5e51be81e1dd965daebf1c13a5fd76a0ec09738e
external/rust/crates/crc32fast,aosp,platform/external/rust/crates/crc32fast,d3e09fe0f87a172176a5d25fcb396f283997b2bf
external/rust/crates/criterion,aosp,platform/external/rust/crates/criterion,fb8b9116dd159473c4773b997b1d2819d51b56c6
external/rust/crates/criterion-plot,aosp,platform/external/rust/crates/criterion-plot,fc829f2a27201390fa3dcaa00e6ea1cc6b35b54e
external/rust/crates/crossbeam-channel,aosp,platform/external/rust/crates/crossbeam-channel,134994aa018e129c4bca68272a1cb9f6144de116
external/rust/crates/crossbeam-deque,aosp,platform/external/rust/crates/crossbeam-deque,465e78621904030014cc9c69e3195946a8523038
external/rust/crates/crossbeam-epoch,aosp,platform/external/rust/crates/crossbeam-epoch,d3e92908ec7020016c390c82f33033d5c77fa34c
external/rust/crates/crossbeam-queue,aosp,platform/external/rust/crates/crossbeam-queue,b3eb106e8397e37f15ca7cf68bf886d84a7f2f9e
external/rust/crates/crossbeam-utils,aosp,platform/external/rust/crates/crossbeam-utils,19b01ce760bb8a81c73d5ffabd3af621ee8dcffe
external/rust/crates/csv,aosp,platform/external/rust/crates/csv,0e105dfc9f68bbfad6e41e359e1f2a8a9cf1f0d0
external/rust/crates/csv-core,aosp,platform/external/rust/crates/csv-core,4f50bc71e11b9f30ef04836acf29c90010ea22c6
external/rust/crates/der-oid-macro,aosp,platform/external/rust/crates/der-oid-macro,915d4943d64ab87636f50ee8dfc22627375146a1
external/rust/crates/der-parser,aosp,platform/external/rust/crates/der-parser,100eca1e1bccf97bc753c180c2ea4f91b09fd53c
external/rust/crates/derive_arbitrary,aosp,platform/external/rust/crates/derive_arbitrary,1458fead2c526204545d7be496a6baab5603ded6
external/rust/crates/downcast-rs,aosp,platform/external/rust/crates/downcast-rs,6f9e76cd1c7b01c382da8ec8f0286da5cff081bf
external/rust/crates/either,aosp,platform/external/rust/crates/either,cfce2e79601f88e0d52484f8bf26dc81d0851052
external/rust/crates/enumn,aosp,platform/external/rust/crates/enumn,dd00740b1d48623da248e01beeae74ddd16fd627
external/rust/crates/env_logger,aosp,platform/external/rust/crates/env_logger,4996a24ef74ad0dd226f20bb9feefdf2b2c46651
external/rust/crates/fallible-iterator,aosp,platform/external/rust/crates/fallible-iterator,76712f208ca671a581a3503cbccd418f32c5e9ce
external/rust/crates/fallible-streaming-iterator,aosp,platform/external/rust/crates/fallible-streaming-iterator,724ca91d9ea29cdf152b9c579969203590a2b073
external/rust/crates/flate2,aosp,platform/external/rust/crates/flate2,efb42a634d163ee540faabc5dd1eaa13794cafb6
external/rust/crates/fnv,aosp,platform/external/rust/crates/fnv,9a444811a6c4836debc274452d0240418ba6dd13
external/rust/crates/form_urlencoded,aosp,platform/external/rust/crates/form_urlencoded,39ec5f1a3b09152436701de9f0fab44f9e600112
external/rust/crates/futures,aosp,platform/external/rust/crates/futures,3049d36a1d1b1613a52f86adf1ea8408e5e3c837
external/rust/crates/futures-channel,aosp,platform/external/rust/crates/futures-channel,72e65b73c7ef7000dc2d17dd01186824c701bd42
external/rust/crates/futures-core,aosp,platform/external/rust/crates/futures-core,f55868cb8fea01988410cb90acb45e531a091b12
external/rust/crates/futures-executor,aosp,platform/external/rust/crates/futures-executor,e587788cd13687c93a9d435379234b9c1b61ee26
external/rust/crates/futures-io,aosp,platform/external/rust/crates/futures-io,06571956f3f9cf28298522c3c36e92bee0f067a3
external/rust/crates/futures-macro,aosp,platform/external/rust/crates/futures-macro,a2e0086b1a3443173b9d9951ca9b11a3a6ca3d83
external/rust/crates/futures-sink,aosp,platform/external/rust/crates/futures-sink,cdfdca0f8dc4534cec47a49e62dc1e042543764d
external/rust/crates/futures-task,aosp,platform/external/rust/crates/futures-task,8a68abf818f945a6242f3c2cd1948e3759e124eb
external/rust/crates/futures-util,aosp,platform/external/rust/crates/futures-util,28688e82e8db6850c0749afe1df741392e657b1f
external/rust/crates/gdbstub,aosp,platform/external/rust/crates/gdbstub,a4a1a2293e7a4aacf1d3157aeba89c703cb7da02
external/rust/crates/gdbstub_arch,aosp,platform/external/rust/crates/gdbstub_arch,f7a97fbc0c1eb721f39af3354c422bb114bb2b31
external/rust/crates/getrandom,aosp,platform/external/rust/crates/getrandom,b1acbe46e0bde3312b0cd5a2849fa5af201bf338
external/rust/crates/glob,aosp,platform/external/rust/crates/glob,82e2c5d25e1da87438f71fe80d2ff3c6ca0dfa7e
external/rust/crates/grpcio,aosp,platform/external/rust/crates/grpcio,b7a6f5938fe6c35af3cd9c0967485af224d3f873
external/rust/crates/grpcio-compiler,aosp,platform/external/rust/crates/grpcio-compiler,45fc577ba2dc010112396304a26b64a73dd0696f
external/rust/crates/grpcio-sys,aosp,platform/external/rust/crates/grpcio-sys,3a165cd5fcf97ca2405b5dfa46716b18df9a6cb3
external/rust/crates/half,aosp,platform/external/rust/crates/half,bb01ac2b0647e0c52f6dc4e25076d6c1730462bf
external/rust/crates/hashbrown,aosp,platform/external/rust/crates/hashbrown,6325c203845a69e81cc34d0bc7d1526aea3257d3
external/rust/crates/hashlink,aosp,platform/external/rust/crates/hashlink,0927990edf14645203e733b6556a968b7f4177f6
external/rust/crates/heck,aosp,platform/external/rust/crates/heck,e4305a04421042e8d9e59adc4ee276f9b6ab201e
external/rust/crates/idna,aosp,platform/external/rust/crates/idna,018c12887827c60b005b79ac39f26fb707c37cc5
external/rust/crates/instant,aosp,platform/external/rust/crates/instant,e9e1dc6649ccb242d9e665ad1e475768199e9cc1
external/rust/crates/intrusive-collections,aosp,platform/external/rust/crates/intrusive-collections,e6ce8ba539a0986e2ee611e4a715b4aaa7c0ae5b
external/rust/crates/itertools,aosp,platform/external/rust/crates/itertools,e02c202c4051e7f57491ef1f85dc1ed8ba820b79
external/rust/crates/itoa,aosp,platform/external/rust/crates/itoa,a3c757545f3449a212d1f23b39a87b8e04d88360
external/rust/crates/jni,aosp,platform/external/rust/crates/jni,ff9d1c5e44fa55a18b0e5bec12529e8558d4f40c
external/rust/crates/jni-sys,aosp,platform/external/rust/crates/jni-sys,d862f72e46fdbbf294098fb82ee5a760a3af2dac
external/rust/crates/kernlog,aosp,platform/external/rust/crates/kernlog,515fb336128e64969782d50c2017c80c4b1cea33
external/rust/crates/lazy_static,aosp,platform/external/rust/crates/lazy_static,5aabfd14a034a35bc60105c2dad5abd656ec9421
external/rust/crates/lazycell,aosp,platform/external/rust/crates/lazycell,84f74a3737bc6acce9f2c12e731ebeddd0271014
external/rust/crates/libc,aosp,platform/external/rust/crates/libc,38318dae2c8290f71bfe26e04e9c9f47a5923a33
external/rust/crates/libfuzzer-sys,aosp,platform/external/rust/crates/libfuzzer-sys,4e031b3a08a06e36fa74d66192dac5250ad69131
external/rust/crates/libloading,aosp,platform/external/rust/crates/libloading,25fc4b6fa9e750c47d89934426c81497eeecbac4
external/rust/crates/libm,aosp,platform/external/rust/crates/libm,7e6387d1f117d0ffebef0ac9c48eaf21ae751040
external/rust/crates/libsqlite3-sys,aosp,platform/external/rust/crates/libsqlite3-sys,e434c5c38262b4ed6ffdc00d3b5f9fc13471c203
